run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
11,1,242029.00013069168,20.91368504645277,"4,18,2,5,1,11,18,30,25,15,11,23,11,25,1,29,17,14,4,12,7,10,19,19,25,22,8,9,5,21,4,1,11,19,29,26,24,12,21,10,22,20,4,6,13,30,27,24,30,16,17,20,17,10,15,23,21,27,17,8,28,9,6,30,5,12,25,7,26,10,13,7,20,7,26,21,27,2,28,5,9,9,11,10,14,3,24,3,7,5,18,14,6,28,9,18,1,16,2,8,15,19,16,17,10,10,26,3,10,17,5,30,27,27,15,14,28,20,28,25,20,29,21,3",20100,200
12,0,227490.13300754753,17.240907426492637,"27,15,7,25,1,19,30,22,3,13,24,3,4,11,16,20,28,27,20,19,28,20,29,27,15,23,1,13,16,17,24,14,8,25,6,21,10,19,6,19,18,26,19,22,22,17,11,30,10,1,28,22,15,13,2,25,15,20,7,17,5,29,23,2,20,26,18,17,10,10,18,20,25,8,29,17,28,15,15,29,24,12,2,8,24,9,6,23,8,18,8,9,3,9,13,14,14,21,26,4,28,7,30,9,13,2,3,2,26,9,12,16,4,5,11,5,26,4,17,21,20,5,20,11",20100,200
13,0,235190.06149470963,17.26988387016221,"3,18,17,17,9,24,2,23,28,19,6,8,20,9,22,27,27,21,27,11,7,22,22,15,17,29,6,5,6,16,11,1,28,27,4,3,19,25,25,23,24,13,26,29,30,19,26,18,9,7,27,18,13,11,19,2,10,10,22,3,28,2,8,29,5,12,26,26,22,15,27,15,10,17,23,7,24,8,13,26,12,14,9,27,28,29,13,8,16,13,30,22,21,28,17,14,15,4,18,6,1,12,25,29,10,20,17,6,1,16,3,24,26,15,2,30,18,16,12,5,16,20,14,11",20100,200
14,0,240139.09200369037,17.62712556134878,"21,12,24,17,27,6,4,21,6,22,27,1,26,8,26,11,24,25,22,10,19,13,30,13,7,11,11,18,23,26,7,13,4,11,15,22,14,4,9,5,3,25,16,3,17,3,19,29,26,25,25,25,7,9,21,30,28,20,10,8,12,16,18,6,5,17,26,4,23,10,24,6,30,26,10,22,19,15,11,12,2,27,20,11,15,9,13,19,2,27,8,29,5,12,18,3,13,28,29,10,12,20,21,30,16,2,26,5,1,16,14,18,1,3,23,9,9,24,23,6,15,5,20,2",20100,200
15,0,292645.00776226004,23.266189106846774,"16,8,23,28,25,6,12,26,16,19,8,4,19,12,13,29,16,10,22,6,27,15,3,18,11,22,29,9,7,8,1,9,14,3,4,13,21,19,25,20,17,3,8,7,17,18,27,28,10,11,30,16,20,20,11,21,2,20,19,1,5,2,17,10,20,5,26,27,24,27,29,15,18,9,5,7,3,22,1,3,24,29,28,2,5,8,30,7,18,10,23,9,14,18,30,11,2,25,30,26,7,10,13,13,9,2,24,11,12,12,15,6,6,16,20,22,13,30,13,3,15,16,10,24",20100,200
15,1,273632.5938022729,24.1215440817724,"16,18,3,28,27,9,20,26,16,23,8,4,19,12,13,16,16,10,24,16,27,20,22,18,15,22,29,9,7,30,1,19,14,3,4,13,21,19,25,20,17,29,8,12,17,13,27,28,18,11,30,14,20,14,14,21,2,28,23,1,5,2,17,14,20,9,26,2,24,27,29,15,18,9,5,20,26,28,13,15,24,12,28,26,5,8,30,7,9,10,23,9,14,18,30,11,20,25,30,26,7,10,6,24,9,2,24,25,12,12,15,6,25,16,11,22,13,28,13,3,24,16,16,7",20100,200
16,0,249275.18616657198,18.271532198720745,"9,13,26,12,9,10,12,10,26,25,25,3,5,15,11,26,29,1,18,27,17,27,23,9,4,19,28,22,7,22,12,23,21,16,25,4,23,27,24,8,1,11,20,19,28,21,30,7,30,5,24,16,17,20,1,29,15,23,15,8,29,5,11,21,20,29,2,19,6,26,6,15,24,9,20,4,4,30,26,1,14,2,26,23,6,21,9,30,22,18,5,5,30,17,13,3,22,27,4,21,11,19,18,8,14,14,18,11,7,7,13,8,13,12,16,24,13,30,2,16,14,10,13,22",20100,200
17,0,256141.16266550426,17.971706157797655,"10,18,12,10,11,12,23,1,6,1,29,20,25,9,3,20,10,26,22,8,20,8,7,22,10,29,11,24,4,18,13,27,29,30,3,30,17,23,9,11,27,6,25,19,18,12,27,7,4,9,16,21,30,27,20,19,5,6,25,22,4,21,27,28,29,7,24,5,2,3,8,30,26,16,10,15,24,12,18,11,19,5,8,19,17,14,15,23,21,15,15,4,7,3,28,25,27,14,16,13,12,21,16,10,11,14,2,11,24,4,28,6,30,18,2,23,5,30,6,28,17,24,26,9",20100,200
17,1,238483.52711008623,18.00506101689806,"10,18,12,13,11,6,27,1,30,1,29,20,25,9,2,20,6,26,3,12,20,13,17,22,10,29,11,24,4,18,13,27,29,7,3,13,17,23,9,18,27,22,25,19,18,12,11,7,4,9,27,21,30,30,20,19,5,6,25,22,4,27,30,16,29,7,13,30,2,21,8,30,26,27,10,15,24,12,18,10,2,5,8,18,12,14,15,23,21,15,15,4,7,7,8,25,15,14,16,9,12,21,16,10,11,14,10,19,24,4,28,6,30,18,2,23,5,24,6,28,17,24,26,19",20100,200
18,0,282258.34875815886,23.129682709069364,"30,9,21,20,7,19,9,12,19,23,21,6,22,11,4,15,1,18,26,7,24,26,9,5,29,21,4,24,9,8,1,6,8,18,13,1,27,7,26,16,19,24,27,14,14,9,27,23,15,11,3,30,27,30,5,29,13,24,22,20,1,12,10,3,25,5,22,20,29,20,18,26,22,26,11,15,9,1,8,18,25,23,2,5,16,5,16,28,16,19,10,30,22,5,29,17,29,19,2,8,16,30,15,25,17,20,28,11,6,14,28,12,3,15,25,30,10,9,24,4,9,25,17,3",20100,200
18,1,283735.90909793234,21.703660725529435,"30,9,9,3,17,9,6,12,10,23,21,6,22,11,4,15,15,18,26,7,24,26,9,5,28,21,4,24,16,8,1,6,8,23,13,20,7,7,26,16,27,24,11,14,14,9,27,3,15,11,2,1,22,12,5,29,3,1,22,20,1,21,10,3,25,5,22,27,29,16,18,26,22,26,19,15,9,1,8,24,25,23,2,18,30,5,16,28,16,19,10,30,13,27,29,17,29,19,2,8,16,30,15,5,17,20,27,11,10,14,28,12,19,15,25,5,10,9,10,4,9,25,18,21",20100,200
18,2,295104.34233667806,20.362929280653333,"30,11,21,20,27,14,9,12,19,23,17,6,14,11,4,30,15,18,26,16,24,26,9,5,28,21,4,10,16,8,1,6,8,18,13,1,7,7,26,16,19,9,11,14,14,9,27,3,15,11,12,30,22,12,29,29,3,29,22,20,1,26,10,1,25,5,22,29,29,24,18,26,22,11,24,23,9,1,8,18,25,23,2,18,30,5,27,28,26,17,16,30,13,10,29,17,29,19,2,8,16,30,15,24,17,20,28,11,10,27,28,12,19,15,25,24,7,9,10,4,9,25,19,3",20100,200
19,0,232213.30003018107,18.41690045100484,"22,13,6,24,15,27,1,9,19,16,8,7,27,2,17,30,26,15,14,10,8,24,15,17,30,14,20,13,13,1,11,10,8,8,24,7,7,21,17,4,21,12,3,5,27,23,5,6,25,29,15,3,11,22,22,4,25,7,14,28,1,4,30,30,13,29,20,18,29,24,27,12,25,4,22,21,26,8,16,13,24,23,12,11,30,16,26,28,4,3,28,3,1,5,21,23,4,6,5,19,22,26,20,27,12,3,2,4,29,19,9,10,18,11,13,30,29,10,19,2,30,18,29,17",20100,200
20,0,255889.40574663825,19.22278740338028,"5,3,4,18,3,2,21,10,2,4,21,7,2,8,7,5,29,2,25,7,28,25,18,6,11,3,10,21,3,9,11,23,18,11,5,3,12,6,18,5,12,6,26,14,24,7,20,21,6,23,14,18,20,29,22,16,15,5,30,8,24,14,20,7,28,19,19,2,27,2,22,24,28,9,29,19,7,8,23,17,13,13,13,5,30,30,9,14,22,11,5,14,8,16,28,19,3,30,1,10,20,15,25,4,17,11,16,17,25,17,27,9,1,12,26,14,21,6,29,26,1,22,18,23",20100,200
21,0,218893.70326263108,17.11477594231241,"19,12,23,17,24,28,2,4,17,15,14,22,12,17,28,10,4,25,26,4,4,25,2,14,23,16,26,17,2,5,29,21,9,19,13,13,20,22,20,2,11,21,15,18,1,13,27,16,19,15,26,11,23,5,9,8,6,10,14,17,2,27,8,7,1,29,10,19,3,10,19,6,12,25,24,9,26,20,16,7,10,9,29,17,3,21,27,26,7,13,7,19,18,27,6,14,23,1,28,25,11,30,18,21,11,5,21,30,19,12,10,30,7,20,28,11,23,24,13,6,3,8,24,5",20100,200
21,1,221733.66710523277,16.33346938718845,"19,12,23,17,24,28,2,4,17,15,14,22,12,17,10,10,4,25,26,4,4,25,2,14,15,16,26,17,2,5,29,21,9,20,13,13,20,22,20,2,11,21,15,18,1,13,27,16,19,15,26,11,23,5,27,8,6,10,14,17,2,27,8,7,13,16,10,19,3,10,19,3,12,25,24,9,26,25,16,24,10,9,29,4,3,21,27,26,7,13,7,19,18,27,6,14,23,1,28,25,11,30,18,7,11,5,21,30,19,12,10,30,7,2,28,11,29,28,27,6,3,8,24,5",20100,200
22,0,244438.97558817972,18.691768836100618,"5,23,16,1,23,14,28,6,29,22,9,8,18,18,17,8,19,13,4,9,17,11,6,9,9,30,10,20,23,30,19,21,7,17,11,20,14,21,15,17,24,12,26,22,29,26,17,9,10,12,6,17,11,6,6,28,3,23,2,26,28,30,7,7,23,17,16,15,18,20,19,30,24,13,20,28,2,9,29,8,1,18,4,26,7,5,4,24,25,11,15,8,27,1,8,22,2,2,27,25,23,13,16,7,2,12,26,10,3,25,1,5,14,20,9,3,12,25,7,10,8,15,3,6",20100,200
23,0,216672.89874107623,16.704756474995044,"26,14,22,12,14,6,5,7,15,27,25,30,3,8,19,2,13,20,16,26,18,20,10,29,24,13,2,13,18,11,8,22,11,8,4,26,24,30,20,11,6,12,5,14,23,14,29,26,22,1,21,1,15,11,15,11,9,29,18,23,25,19,21,13,28,1,10,20,5,16,7,21,6,26,28,3,20,20,14,26,19,10,15,24,22,21,3,25,16,2,8,16,4,21,19,12,13,5,1,25,18,2,9,10,16,19,28,12,7,17,27,29,17,15,3,10,28,3,17,24,16,14,16,6",20100,200
24,0,210116.46253869415,15.624197757182785,"28,23,6,7,17,19,19,15,5,22,12,25,8,5,4,12,9,19,7,24,21,12,23,16,9,15,16,26,12,9,26,17,24,7,28,8,11,8,1,1,16,24,3,16,8,13,2,12,10,11,26,28,14,26,16,21,10,27,7,20,30,13,1,15,13,21,12,1,29,4,4,17,18,5,3,20,5,1,18,2,23,22,18,10,20,13,12,14,27,1,9,1,25,19,1,30,19,2,5,2,3,29,23,3,20,4,18,7,27,9,10,24,14,28,1,27,14,15,27,6,30,7,11,13",20100,200
25,0,239411.09023508884,18.638192568546508,"27,25,15,21,22,8,2,19,8,21,14,28,25,11,9,16,16,4,20,18,10,28,12,14,22,11,3,4,17,15,24,20,19,23,7,12,13,12,27,3,2,11,30,21,6,28,1,1,9,4,13,14,23,25,2,9,25,4,14,29,21,14,30,4,6,7,27,24,5,14,25,11,23,13,26,20,12,19,3,3,2,13,15,26,17,2,12,24,16,19,3,14,18,27,7,5,17,16,29,10,16,17,1,30,24,18,10,23,4,7,8,8,30,23,27,9,5,12,22,26,6,28,22,30",20100,200
26,0,277662.4538004543,20.6118628194758,"1,21,2,12,27,27,20,30,9,11,27,24,8,5,22,28,10,29,8,8,21,25,7,24,4,20,26,13,13,7,14,9,30,30,12,25,19,15,20,5,27,6,17,18,3,29,23,29,11,23,5,5,9,28,12,5,18,28,18,15,22,3,23,13,1,3,16,16,10,23,17,25,6,24,7,8,3,24,1,13,13,10,10,1,25,28,19,17,25,13,22,16,2,25,3,26,2,9,6,18,23,4,16,15,19,26,23,3,11,14,28,21,30,16,29,22,11,11,8,1,12,4,12,15",20100,200
27,0,230401.33027149778,16.960214883334732,"18,6,26,23,10,6,21,5,25,24,17,4,3,6,13,11,30,22,15,18,1,26,23,22,4,29,3,11,26,12,17,18,20,5,5,17,23,30,11,20,24,1,16,27,8,21,2,5,21,14,18,26,4,26,22,2,3,4,17,20,27,14,9,23,10,4,7,25,21,15,27,6,13,25,13,20,10,28,3,28,25,28,12,2,27,19,18,2,25,22,14,6,1,9,12,16,22,28,15,17,15,7,8,18,16,30,7,28,6,21,29,19,11,14,12,9,12,13,10,25,24,9,3,10",20100,200
27,1,228596.45276703016,17.32769138947508,"18,13,26,23,10,2,21,5,25,24,17,4,4,6,13,11,12,22,15,4,1,21,23,22,4,29,3,11,26,12,17,18,20,5,5,17,23,30,11,20,24,1,16,27,8,21,2,5,16,14,18,26,4,25,7,2,3,7,3,20,27,14,9,23,10,19,7,25,21,15,27,6,13,25,13,20,6,26,3,28,25,28,12,2,27,19,18,2,25,9,14,6,1,9,2,16,23,28,15,17,15,7,8,10,16,30,7,28,6,21,29,19,11,14,12,9,12,13,26,25,24,9,3,10",20100,200
28,0,272149.7414655725,22.641751011988646,"24,20,19,5,10,5,13,21,24,21,28,29,2,14,20,10,18,25,29,7,27,9,15,30,5,2,3,6,25,7,24,2,16,15,28,29,9,23,18,3,27,23,16,5,17,7,18,9,28,18,23,11,1,18,7,16,4,18,30,1,15,27,4,18,15,22,17,13,30,6,14,4,10,28,21,23,17,2,26,25,3,19,13,27,11,14,15,28,30,19,20,15,12,22,17,5,18,13,7,22,17,12,20,30,8,11,1,12,13,10,3,26,26,9,6,11,23,3,22,6,25,8,11,8",20100,200
28,1,295394.95891553443,21.672922173891447,"18,20,19,5,10,23,16,12,5,13,28,8,16,24,20,28,29,25,29,17,27,9,5,30,17,2,27,6,25,7,24,2,16,21,28,29,9,23,27,3,12,23,17,5,17,18,9,18,28,18,24,11,1,18,15,1,4,18,30,1,15,19,4,18,16,22,16,24,30,6,14,4,10,6,21,23,17,10,18,25,15,19,13,25,11,14,15,28,26,19,20,15,3,22,22,5,23,24,7,22,17,3,20,18,8,21,29,12,7,10,11,26,26,9,29,11,23,18,22,6,25,8,4,12",20100,200
