run,solution_idx,f1,f2,n_evaluations,n_generations
0,0,142678.3267753604,37.97534705736057,10050,200
1,0,214094.85592973314,47.06361786968918,10050,200
1,1,210430.3442956172,52.196819218300426,10050,200
1,2,154364.59284627714,55.61802836639464,10050,200
2,0,170297.11026032802,36.52179171181597,10050,200
2,1,159120.05304118007,43.67011981984209,10050,200
2,2,125219.16265096347,45.10974272691974,10050,200
3,0,236571.75491801355,44.575600130386654,10050,200
3,1,152014.332986779,47.89008579508202,10050,200
4,0,109117.78174720609,44.31202495435698,10050,200
4,1,173134.5007062576,42.725405995266065,10050,200
5,0,175309.99493362234,43.66030488008784,10050,200
6,0,174631.09206358372,40.64050680848842,10050,200
6,1,168988.37443601922,47.38427841879457,10050,200
7,0,208680.53531050362,43.946215323618496,10050,200
7,1,222199.30814648286,43.523757424163875,10050,200
7,2,204716.04901837927,44.344252146278194,10050,200
7,3,159695.92818033422,46.22958579929743,10050,200
8,0,170523.7375265904,41.741076415414355,10050,200
8,1,166547.5845557415,46.37459622037883,10050,200
9,0,157195.3535361044,38.46127716638959,10050,200
9,1,140559.26817140885,44.657781632291815,10050,200
10,0,186354.42574736095,39.54422880454279,10050,200
10,1,166586.05428984616,43.09715859966965,10050,200
10,2,176269.7741903752,40.09433321001305,10050,200
10,3,157576.12570745609,58.62254834620528,10050,200
11,0,172804.3506583444,59.2559688239914,10050,200
11,1,173000.85108739178,53.52109805028234,10050,200
11,2,176531.38789993554,40.4007700696685,10050,200
12,0,203760.53327055776,50.21414459552525,10050,200
12,1,184687.32626344534,51.5690321740197,10050,200
12,2,213228.56858993243,48.4338855538276,10050,200
12,3,231943.38036686176,47.63685381372117,10050,200
12,4,197718.03906414277,50.236899105597985,10050,200
13,0,166354.55863981758,38.10803356540747,10050,200
14,0,165930.48571922546,43.06399814819725,10050,200
15,0,203070.79970955732,47.31991761588986,10050,200
15,1,190712.19867807967,49.66011462055826,10050,200
15,2,203258.1406262548,45.449431169716455,10050,200
16,0,159212.45150374982,45.340335593663525,10050,200
17,0,187427.07469588035,42.22765211534503,10050,200
17,1,162819.85257849985,50.307940614667274,10050,200
18,0,174866.19374399015,45.87076393659674,10050,200
18,1,139496.534528993,47.016039140998856,10050,200
19,0,145909.25652221742,46.32219804527881,10050,200
19,1,167025.5857773152,42.743234868036446,10050,200
20,0,94430.3684560527,40.17145792407878,10050,200
21,0,164084.32625963681,46.63672508854076,10050,200
21,1,178383.84422736522,41.597084757437756,10050,200
22,0,180829.75030179496,54.651565858570336,10050,200
22,1,207400.95945265563,51.6142591347754,10050,200
23,0,156874.2075241381,38.007935679318,10050,200
24,0,146367.62916537828,45.69707017109764,10050,200
24,1,162607.58748887037,43.337362450049774,10050,200
25,0,179107.3553047759,45.2267654985443,10050,200
25,1,141740.3337372929,45.8852952203679,10050,200
26,0,182371.12799735036,46.444368496937976,10050,200
26,1,177220.0745885098,60.981131612150435,10050,200
27,0,184672.71311988722,47.18386864509374,10050,200
27,1,208937.859700992,46.039665438084945,10050,200
28,0,159069.65673687967,40.725952101862205,10050,200
29,0,185950.17010849115,43.047408343352856,10050,200
30,0,165681.43863032214,43.723518062320096,10050,200
30,1,159877.0518718126,48.77287822954117,10050,200
30,2,207540.55077591626,42.527675396183774,10050,200
