run,solution_idx,f1,f2,n_evaluations,n_generations
0,0,591913.1547098693,41.93501549649598,5000,100
0,1,591913.1547098693,41.93501549649598,5000,100
1,0,586143.1874169552,43.977152808427725,5000,100
1,1,586143.1874169552,43.977152808427725,5000,100
2,0,563362.6198639859,43.10311888975891,5000,100
3,0,730516.1409302144,54.33017344821918,5000,100
3,1,745659.388027284,51.02767192875975,5000,100
3,2,745659.388027284,51.02767192875975,5000,100
3,3,745659.388027284,51.02767192875975,5000,100
3,4,745659.388027284,51.02767192875975,5000,100
3,5,745659.388027284,51.02767192875975,5000,100
3,6,745659.388027284,51.02767192875975,5000,100
3,7,745659.388027284,51.02767192875975,5000,100
3,8,745659.388027284,51.02767192875975,5000,100
3,9,745659.388027284,51.02767192875975,5000,100
3,10,745659.388027284,51.02767192875975,5000,100
3,11,745659.388027284,51.02767192875975,5000,100
3,12,745659.388027284,51.02767192875975,5000,100
3,13,745659.388027284,51.02767192875975,5000,100
3,14,745659.388027284,51.02767192875975,5000,100
3,15,745659.388027284,51.02767192875975,5000,100
3,16,745659.388027284,51.02767192875975,5000,100
3,17,745659.388027284,51.02767192875975,5000,100
3,18,745659.388027284,51.02767192875975,5000,100
3,19,745659.388027284,51.02767192875975,5000,100
3,20,745659.388027284,51.02767192875975,5000,100
3,21,745659.388027284,51.02767192875975,5000,100
3,22,745659.388027284,51.02767192875975,5000,100
3,23,745659.388027284,51.02767192875975,5000,100
3,24,745659.388027284,51.02767192875975,5000,100
3,25,745659.388027284,51.02767192875975,5000,100
3,26,745659.388027284,51.02767192875975,5000,100
3,27,745659.388027284,51.02767192875975,5000,100
3,28,745659.388027284,51.02767192875975,5000,100
3,29,745659.388027284,51.02767192875975,5000,100
3,30,745659.388027284,51.02767192875975,5000,100
3,31,745659.388027284,51.02767192875975,5000,100
3,32,745659.388027284,51.02767192875975,5000,100
3,33,745659.388027284,51.02767192875975,5000,100
3,34,745659.388027284,51.02767192875975,5000,100
3,35,745659.388027284,51.02767192875975,5000,100
3,36,745659.388027284,51.02767192875975,5000,100
3,37,745659.388027284,51.02767192875975,5000,100
3,38,745659.388027284,51.02767192875975,5000,100
3,39,745659.388027284,51.02767192875975,5000,100
3,40,745659.388027284,51.02767192875975,5000,100
3,41,745659.388027284,51.02767192875975,5000,100
3,42,745659.388027284,51.02767192875975,5000,100
3,43,745659.388027284,51.02767192875975,5000,100
3,44,745659.388027284,51.02767192875975,5000,100
3,45,745659.388027284,51.02767192875975,5000,100
4,0,549036.9568315239,42.174122821968325,5000,100
4,1,554178.6885946221,41.46271380170948,5000,100
4,2,554178.6885946221,41.46271380170948,5000,100
4,3,554178.6885946221,41.46271380170948,5000,100
4,4,554178.6885946221,41.46271380170948,5000,100
4,5,554178.6885946221,41.46271380170948,5000,100
4,6,554178.6885946221,41.46271380170948,5000,100
4,7,554178.6885946221,41.46271380170948,5000,100
4,8,554178.6885946221,41.46271380170948,5000,100
4,9,554178.6885946221,41.46271380170948,5000,100
4,10,554178.6885946221,41.46271380170948,5000,100
4,11,554178.6885946221,41.46271380170948,5000,100
4,12,554178.6885946221,41.46271380170948,5000,100
4,13,554178.6885946221,41.46271380170948,5000,100
4,14,554178.6885946221,41.46271380170948,5000,100
4,15,554178.6885946221,41.46271380170948,5000,100
4,16,554178.6885946221,41.46271380170948,5000,100
4,17,554178.6885946221,41.46271380170948,5000,100
4,18,554178.6885946221,41.46271380170948,5000,100
4,19,554178.6885946221,41.46271380170948,5000,100
4,20,554178.6885946221,41.46271380170948,5000,100
4,21,554178.6885946221,41.46271380170948,5000,100
4,22,554178.6885946221,41.46271380170948,5000,100
4,23,554178.6885946221,41.46271380170948,5000,100
4,24,554178.6885946221,41.46271380170948,5000,100
4,25,554178.6885946221,41.46271380170948,5000,100
4,26,554178.6885946221,41.46271380170948,5000,100
