run,solution_idx,f1,f2,n_evaluations,n_generations
0,0,136693.88048631116,3.2860347976486834,5000,100
1,0,139088.4681522051,3.8174928182996464,5000,100
1,1,139088.4681522051,3.8174928182996464,5000,100
1,2,139088.4681522051,3.8174928182996464,5000,100
1,3,139088.4681522051,3.8174928182996464,5000,100
1,4,139088.4681522051,3.8174928182996464,5000,100
1,5,139088.4681522051,3.8174928182996464,5000,100
1,6,139088.4681522051,3.8174928182996464,5000,100
1,7,139088.4681522051,3.8174928182996464,5000,100
1,8,139088.4681522051,3.8174928182996464,5000,100
1,9,139088.4681522051,3.8174928182996464,5000,100
1,10,139088.4681522051,3.8174928182996464,5000,100
1,11,139088.4681522051,3.8174928182996464,5000,100
1,12,139088.4681522051,3.8174928182996464,5000,100
1,13,139088.4681522051,3.8174928182996464,5000,100
1,14,139088.4681522051,3.8174928182996464,5000,100
1,15,139088.4681522051,3.8174928182996464,5000,100
1,16,139088.4681522051,3.8174928182996464,5000,100
1,17,139088.4681522051,3.8174928182996464,5000,100
1,18,139088.4681522051,3.8174928182996464,5000,100
1,19,139088.4681522051,3.8174928182996464,5000,100
1,20,139088.4681522051,3.8174928182996464,5000,100
1,21,139088.4681522051,3.8174928182996464,5000,100
1,22,139088.4681522051,3.8174928182996464,5000,100
1,23,139088.4681522051,3.8174928182996464,5000,100
1,24,139088.4681522051,3.8174928182996464,5000,100
1,25,139088.4681522051,3.8174928182996464,5000,100
1,26,139088.4681522051,3.8174928182996464,5000,100
1,27,139088.4681522051,3.8174928182996464,5000,100
1,28,139088.4681522051,3.8174928182996464,5000,100
1,29,139088.4681522051,3.8174928182996464,5000,100
1,30,139088.4681522051,3.8174928182996464,5000,100
1,31,139088.4681522051,3.8174928182996464,5000,100
1,32,139088.4681522051,3.8174928182996464,5000,100
1,33,139088.4681522051,3.8174928182996464,5000,100
1,34,139088.4681522051,3.8174928182996464,5000,100
1,35,139088.4681522051,3.8174928182996464,5000,100
1,36,139088.4681522051,3.8174928182996464,5000,100
1,37,139088.4681522051,3.8174928182996464,5000,100
1,38,139088.4681522051,3.8174928182996464,5000,100
1,39,139088.4681522051,3.8174928182996464,5000,100
1,40,139088.4681522051,3.8174928182996464,5000,100
1,41,139088.4681522051,3.8174928182996464,5000,100
1,42,139088.4681522051,3.8174928182996464,5000,100
1,43,139088.4681522051,3.8174928182996464,5000,100
1,44,139088.4681522051,3.8174928182996464,5000,100
1,45,139088.4681522051,3.8174928182996464,5000,100
1,46,139088.4681522051,3.8174928182996464,5000,100
1,47,139088.4681522051,3.8174928182996464,5000,100
1,48,139088.4681522051,3.8174928182996464,5000,100
1,49,139088.4681522051,3.8174928182996464,5000,100
1,50,139088.4681522051,3.8174928182996464,5000,100
1,51,139088.4681522051,3.8174928182996464,5000,100
1,52,139088.4681522051,3.8174928182996464,5000,100
1,53,139088.4681522051,3.8174928182996464,5000,100
1,54,139088.4681522051,3.8174928182996464,5000,100
1,55,139088.4681522051,3.8174928182996464,5000,100
1,56,139088.4681522051,3.8174928182996464,5000,100
1,57,139088.4681522051,3.8174928182996464,5000,100
1,58,139088.4681522051,3.8174928182996464,5000,100
1,59,139088.4681522051,3.8174928182996464,5000,100
1,60,139088.4681522051,3.8174928182996464,5000,100
1,61,139088.4681522051,3.8174928182996464,5000,100
1,62,139088.4681522051,3.8174928182996464,5000,100
1,63,139088.4681522051,3.8174928182996464,5000,100
1,64,139088.4681522051,3.8174928182996464,5000,100
1,65,139088.4681522051,3.8174928182996464,5000,100
1,66,139088.4681522051,3.8174928182996464,5000,100
1,67,139088.4681522051,3.8174928182996464,5000,100
1,68,139088.4681522051,3.8174928182996464,5000,100
1,69,139088.4681522051,3.8174928182996464,5000,100
1,70,139088.4681522051,3.8174928182996464,5000,100
1,71,139088.4681522051,3.8174928182996464,5000,100
1,72,139088.4681522051,3.8174928182996464,5000,100
1,73,139088.4681522051,3.8174928182996464,5000,100
1,74,139088.4681522051,3.8174928182996464,5000,100
1,75,139088.4681522051,3.8174928182996464,5000,100
1,76,139088.4681522051,3.8174928182996464,5000,100
1,77,139088.4681522051,3.8174928182996464,5000,100
1,78,139088.4681522051,3.8174928182996464,5000,100
1,79,139088.4681522051,3.8174928182996464,5000,100
1,80,139088.4681522051,3.8174928182996464,5000,100
1,81,139088.4681522051,3.8174928182996464,5000,100
1,82,139088.4681522051,3.8174928182996464,5000,100
1,83,139088.4681522051,3.8174928182996464,5000,100
1,84,139088.4681522051,3.8174928182996464,5000,100
1,85,139088.4681522051,3.8174928182996464,5000,100
1,86,139088.4681522051,3.8174928182996464,5000,100
1,87,139088.4681522051,3.8174928182996464,5000,100
1,88,139088.4681522051,3.8174928182996464,5000,100
1,89,139088.4681522051,3.8174928182996464,5000,100
1,90,139088.4681522051,3.8174928182996464,5000,100
1,91,139088.4681522051,3.8174928182996464,5000,100
1,92,139088.4681522051,3.8174928182996464,5000,100
1,93,139088.4681522051,3.8174928182996464,5000,100
1,94,139088.4681522051,3.8174928182996464,5000,100
1,95,139088.4681522051,3.8174928182996464,5000,100
1,96,139088.4681522051,3.8174928182996464,5000,100
1,97,139088.4681522051,3.8174928182996464,5000,100
1,98,139088.4681522051,3.8174928182996464,5000,100
1,99,142021.3914467389,3.7077168798665894,5000,100
2,0,143514.4057944791,3.651213226407266,5000,100
3,0,130144.90191220368,3.2382549152329325,5000,100
3,1,130499.98986853004,3.2180522235385727,5000,100
3,2,130499.98986853004,3.2180522235385727,5000,100
3,3,130499.98986853004,3.2180522235385727,5000,100
3,4,130499.98986853004,3.2180522235385727,5000,100
3,5,130499.98986853004,3.2180522235385727,5000,100
3,6,130499.98986853004,3.2180522235385727,5000,100
3,7,130499.98986853004,3.2180522235385727,5000,100
3,8,130499.98986853004,3.2180522235385727,5000,100
3,9,130499.98986853004,3.2180522235385727,5000,100
3,10,130499.98986853004,3.2180522235385727,5000,100
3,11,130499.98986853004,3.2180522235385727,5000,100
3,12,130499.98986853004,3.2180522235385727,5000,100
3,13,130499.98986853004,3.2180522235385727,5000,100
3,14,130499.98986853004,3.2180522235385727,5000,100
3,15,130499.98986853004,3.2180522235385727,5000,100
3,16,130499.98986853004,3.2180522235385727,5000,100
3,17,130499.98986853004,3.2180522235385727,5000,100
3,18,130499.98986853004,3.2180522235385727,5000,100
3,19,130499.98986853004,3.2180522235385727,5000,100
3,20,130499.98986853004,3.2180522235385727,5000,100
3,21,130499.98986853004,3.2180522235385727,5000,100
3,22,130499.98986853004,3.2180522235385727,5000,100
3,23,130499.98986853004,3.2180522235385727,5000,100
3,24,130499.98986853004,3.2180522235385727,5000,100
3,25,130499.98986853004,3.2180522235385727,5000,100
3,26,130499.98986853004,3.2180522235385727,5000,100
3,27,130499.98986853004,3.2180522235385727,5000,100
3,28,130499.98986853004,3.2180522235385727,5000,100
3,29,130499.98986853004,3.2180522235385727,5000,100
3,30,130499.98986853004,3.2180522235385727,5000,100
3,31,130499.98986853004,3.2180522235385727,5000,100
