run,solution_idx,f1,f2,n_evaluations,n_generations
0,0,203429.54933337148,43.52266331719857,5000,100
0,1,192983.03540536575,44.57666839367165,5000,100
0,2,199424.94239524988,43.56203385576474,5000,100
1,0,117889.32994721753,36.36499275969539,5000,100
1,1,126251.6435440859,34.7499000797924,5000,100
2,0,150298.32173646614,39.98491779150797,5000,100
2,1,153062.2055785006,37.64537957272583,5000,100
2,2,152224.07108248488,38.0279763348904,5000,100
2,3,152010.16570667463,38.64531430148185,5000,100
2,4,152010.16570667463,38.64531430148185,5000,100
3,0,131499.39897878535,35.6468569820456,5000,100
3,1,136082.67885580723,34.72796777860383,5000,100
3,2,136082.67885580723,34.72796777860383,5000,100
3,3,136082.67885580723,34.72796777860383,5000,100
3,4,136082.67885580723,34.72796777860383,5000,100
3,5,136082.67885580723,34.72796777860383,5000,100
3,6,136082.67885580723,34.72796777860383,5000,100
3,7,136082.67885580723,34.72796777860383,5000,100
3,8,136082.67885580723,34.72796777860383,5000,100
3,9,136082.67885580723,34.72796777860383,5000,100
3,10,136082.67885580723,34.72796777860383,5000,100
3,11,136082.67885580723,34.72796777860383,5000,100
3,12,136082.67885580723,34.72796777860383,5000,100
3,13,136082.67885580723,34.72796777860383,5000,100
3,14,136082.67885580723,34.72796777860383,5000,100
3,15,136082.67885580723,34.72796777860383,5000,100
3,16,136082.67885580723,34.72796777860383,5000,100
3,17,136082.67885580723,34.72796777860383,5000,100
3,18,136082.67885580723,34.72796777860383,5000,100
3,19,136082.67885580723,34.72796777860383,5000,100
3,20,136082.67885580723,34.72796777860383,5000,100
3,21,136082.67885580723,34.72796777860383,5000,100
3,22,136082.67885580723,34.72796777860383,5000,100
3,23,136082.67885580723,34.72796777860383,5000,100
3,24,136082.67885580723,34.72796777860383,5000,100
3,25,136082.67885580723,34.72796777860383,5000,100
3,26,136082.67885580723,34.72796777860383,5000,100
3,27,136082.67885580723,34.72796777860383,5000,100
3,28,136082.67885580723,34.72796777860383,5000,100
3,29,136082.67885580723,34.72796777860383,5000,100
3,30,136082.67885580723,34.72796777860383,5000,100
3,31,136082.67885580723,34.72796777860383,5000,100
3,32,136082.67885580723,34.72796777860383,5000,100
3,33,136082.67885580723,34.72796777860383,5000,100
3,34,136082.67885580723,34.72796777860383,5000,100
3,35,136082.67885580723,34.72796777860383,5000,100
3,36,136082.67885580723,34.72796777860383,5000,100
3,37,136082.67885580723,34.72796777860383,5000,100
3,38,136082.67885580723,34.72796777860383,5000,100
3,39,136082.67885580723,34.72796777860383,5000,100
3,40,136082.67885580723,34.72796777860383,5000,100
3,41,136082.67885580723,34.72796777860383,5000,100
3,42,136082.67885580723,34.72796777860383,5000,100
3,43,136082.67885580723,34.72796777860383,5000,100
3,44,136082.67885580723,34.72796777860383,5000,100
3,45,136082.67885580723,34.72796777860383,5000,100
3,46,136082.67885580723,34.72796777860383,5000,100
3,47,136082.67885580723,34.72796777860383,5000,100
3,48,136082.67885580723,34.72796777860383,5000,100
3,49,136082.67885580723,34.72796777860383,5000,100
3,50,136082.67885580723,34.72796777860383,5000,100
3,51,136082.67885580723,34.72796777860383,5000,100
3,52,136082.67885580723,34.72796777860383,5000,100
3,53,136082.67885580723,34.72796777860383,5000,100
3,54,136082.67885580723,34.72796777860383,5000,100
3,55,136082.67885580723,34.72796777860383,5000,100
3,56,136082.67885580723,34.72796777860383,5000,100
3,57,136082.67885580723,34.72796777860383,5000,100
3,58,136082.67885580723,34.72796777860383,5000,100
3,59,136082.67885580723,34.72796777860383,5000,100
3,60,136082.67885580723,34.72796777860383,5000,100
3,61,136082.67885580723,34.72796777860383,5000,100
3,62,136082.67885580723,34.72796777860383,5000,100
3,63,136082.67885580723,34.72796777860383,5000,100
3,64,136082.67885580723,34.72796777860383,5000,100
3,65,136082.67885580723,34.72796777860383,5000,100
3,66,136082.67885580723,34.72796777860383,5000,100
3,67,136082.67885580723,34.72796777860383,5000,100
3,68,136082.67885580723,34.72796777860383,5000,100
3,69,136082.67885580723,34.72796777860383,5000,100
3,70,136082.67885580723,34.72796777860383,5000,100
3,71,136082.67885580723,34.72796777860383,5000,100
3,72,136082.67885580723,34.72796777860383,5000,100
3,73,136082.67885580723,34.72796777860383,5000,100
3,74,136082.67885580723,34.72796777860383,5000,100
3,75,136082.67885580723,34.72796777860383,5000,100
3,76,136082.67885580723,34.72796777860383,5000,100
3,77,136082.67885580723,34.72796777860383,5000,100
3,78,136082.67885580723,34.72796777860383,5000,100
3,79,136082.67885580723,34.72796777860383,5000,100
3,80,136082.67885580723,34.72796777860383,5000,100
3,81,136082.67885580723,34.72796777860383,5000,100
3,82,136082.67885580723,34.72796777860383,5000,100
3,83,136082.67885580723,34.72796777860383,5000,100
3,84,136082.67885580723,34.72796777860383,5000,100
3,85,136082.67885580723,34.72796777860383,5000,100
3,86,136082.67885580723,34.72796777860383,5000,100
3,87,136082.67885580723,34.72796777860383,5000,100
